type,input_type,time_ms,key
scroll,scroll_down,1906760.953,dy=-2
scroll,scroll_down,1906764.795,dy=-2
scroll,scroll_down,1906776.984,dy=-3
scroll,scroll_down,1906781.734,dy=-3
scroll,scroll_down,1906794.129,dy=-2
scroll,scroll_down,1906798.649,dy=-2
scroll,scroll_down,1906810.449,dy=-2
scroll,scroll_down,1906814.634,dy=-2
scroll,scroll_down,1906824.626,dy=-2
scroll,scroll_down,1906831.296,dy=-2
scroll,scroll_down,1906841.733,dy=-2
scroll,scroll_down,1906848.173,dy=-2
scroll,scroll_down,1906858.218,dy=-2
scroll,scroll_down,1906864.732,dy=-2
scroll,scroll_down,1906875.272,dy=-2
scroll,scroll_down,1906881.470,dy=-2
scroll,scroll_down,1907630.715,dy=-1
scroll,scroll_down,1907647.416,dy=-1
scroll,scroll_down,1907660.640,dy=-1
scroll,scroll_down,1907675.759,dy=-1
scroll,scroll_down,1907691.482,dy=-1
scroll,scroll_down,1907696.745,dy=-1
scroll,scroll_down,1907703.504,dy=-1
scroll,scroll_down,1907709.283,dy=-1
scroll,scroll_down,1907716.287,dy=-1
scroll,scroll_down,1907724.994,dy=-1
scroll,scroll_down,1907732.373,dy=-1
scroll,scroll_down,1907741.758,dy=-1
scroll,scroll_down,1907750.204,dy=-1
scroll,scroll_down,1907758.290,dy=-1
scroll,scroll_down,1907766.630,dy=-1
scroll,scroll_down,1907775.076,dy=-1
scroll,scroll_down,1907783.406,dy=-1
scroll,scroll_down,1907791.646,dy=-1
scroll,scroll_down,1907800.035,dy=-1
scroll,scroll_down,1907808.314,dy=-1
scroll,scroll_down,1907816.748,dy=-1
scroll,scroll_down,1907825.446,dy=-1
scroll,scroll_down,1907833.291,dy=-1
click,left_click,1910013.619,left
click,left_click,1910028.941,left
click,left_click,1912659.812,left
click,left_click,1912742.349,left
click,left_click,1913559.037,left
click,left_click,1913627.573,left
click,left_click,1913709.108,left
click,left_click,1913784.669,left
click,left_click,1913859.156,left
click,left_click,1913925.375,left
keydown,other,1914216.174,Key.cmd
keyup,other,1914632.317,c
keydown,other,1916569.601,Key.alt
keyup,other,1916703.994,ß
keydown,other,1918314.152,Key.cmd
keyup,other,1918429.030,Key.tab
click,left_click,1919779.581,left
click,left_click,1919830.143,left
click,left_click,1922258.713,left
click,left_click,1922342.740,left
click,left_click,1924245.287,left
click,left_click,1924331.126,left
keydown,other,1924605.827,Key.shift
keyup,other,1924875.456,P
keydown,other,1924925.169,E
keyup,other,1924964.232,R
keydown,other,1925079.176,F
keyup,other,1925192.128,F
keydown,other,1925320.525,C
keyup,other,1925393.758,C
keydown,other,1925606.130,T
keyup,other,1925697.328,T
keydown,other,1925709.020,_
keyup,other,1925766.142,_
keydown,other,1925853.423,A
keyup,other,1925956.367,A
keydown,other,1926497.265,I
keyup,other,1926594.691,I
keydown,other,1926732.747,_
keyup,other,1926781.168,_
keydown,other,1926900.264,K
keyup,other,1926959.109,K
keydown,other,1927006.497,E
keyup,other,1927097.259,E
keydown,other,1927103.666,Y
keyup,other,1927161.615,Y
keydown,other,1927420.442,Key.tab
keyup,other,1927479.169,Key.tab
keydown,other,1927604.740,Key.cmd
keyup,other,1927759.341,v
click,left_click,1928714.966,left
click,left_click,1928812.151,left
keydown,other,1930674.380,Key.alt
keyup,other,1930785.425,ß
keydown,other,1931921.757,Key.cmd
keyup,other,1932069.301,Key.tab
click,left_click,1932861.636,left
click,left_click,1932923.924,left
click,left_click,1933945.829,left
click,left_click,1934045.547,left
scroll,scroll_up,1935308.775,dy=1
scroll,scroll_down,1937827.110,dy=-1
scroll,scroll_down,1937841.562,dy=-3
scroll,scroll_down,1937858.946,dy=-6
scroll,scroll_down,1937883.929,dy=-14
scroll,scroll_down,1937892.761,dy=-9
scroll,scroll_down,1937897.279,dy=-9
scroll,scroll_down,1937908.677,dy=-9
scroll,scroll_down,1937913.583,dy=-9
scroll,scroll_down,1937925.385,dy=-8
scroll,scroll_down,1937931.181,dy=-8
scroll,scroll_down,1937942.208,dy=-7
scroll,scroll_down,1937947.681,dy=-7
scroll,scroll_down,1937958.943,dy=-7
scroll,scroll_down,1937964.480,dy=-7
scroll,scroll_down,1937975.259,dy=-6
scroll,scroll_down,1937981.221,dy=-6
scroll,scroll_down,1937992.154,dy=-6
scroll,scroll_down,1937997.835,dy=-6
scroll,scroll_down,1938008.618,dy=-6
scroll,scroll_down,1938014.365,dy=-6
scroll,scroll_down,1938025.263,dy=-6
scroll,scroll_down,1938031.096,dy=-6
scroll,scroll_down,1938041.639,dy=-5
scroll,scroll_down,1938047.599,dy=-5
scroll,scroll_down,1938059.211,dy=-5
scroll,scroll_down,1938065.752,dy=-5
scroll,scroll_down,1938074.932,dy=-5
scroll,scroll_down,1938081.141,dy=-5
scroll,scroll_down,1938092.165,dy=-5
scroll,scroll_down,1938098.220,dy=-5
scroll,scroll_down,1938108.634,dy=-5
scroll,scroll_down,1938114.348,dy=-4
scroll,scroll_down,1938125.661,dy=-4
scroll,scroll_down,1938130.285,dy=-4
scroll,scroll_down,1938141.098,dy=-4
scroll,scroll_down,1938146.977,dy=-4
scroll,scroll_down,1938159.061,dy=-4
scroll,scroll_down,1938165.082,dy=-4
scroll,scroll_down,1938174.786,dy=-4
scroll,scroll_down,1938181.010,dy=-4
scroll,scroll_down,1938192.738,dy=-3
scroll,scroll_down,1938197.224,dy=-3
scroll,scroll_down,1938208.437,dy=-3
scroll,scroll_down,1938213.666,dy=-3
scroll,scroll_down,1938225.370,dy=-3
scroll,scroll_down,1938230.824,dy=-3
scroll,scroll_down,1938358.919,dy=-1
scroll,scroll_down,1938415.157,dy=-1
scroll,scroll_down,1938459.086,dy=-1
scroll,scroll_down,1938508.083,dy=-1
scroll,scroll_down,1938565.306,dy=-1
click,left_click,1939661.438,left
click,left_click,1939758.886,left
click,left_click,1942195.520,left
click,left_click,1942259.085,left
click,left_click,1942792.948,left
click,left_click,1942891.618,left
click,left_click,1942942.619,left
click,left_click,1943025.451,left
click,left_click,1943097.584,left
click,left_click,1943190.820,left
keydown,other,1943311.746,Key.cmd
keyup,other,1943658.990,c
click,left_click,1944247.514,left
click,left_click,1944308.974,left
click,left_click,1946512.703,left
click,left_click,1946593.436,left
click,left_click,1948331.380,left
click,left_click,1948380.128,left
keydown,other,1948451.456,Key.shift
keyup,other,1948694.224,P
keydown,other,1948747.579,E
keyup,other,1948787.118,R
keydown,other,1948895.192,F
keyup,other,1949001.777,F
keydown,other,1949114.045,C
keyup,other,1949161.912,C
keydown,other,1949290.852,T
keyup,other,1949383.193,T
keydown,other,1949402.945,_
keyup,other,1949459.156,_
keydown,other,1949578.037,A
keyup,other,1949666.197,A
keydown,other,1949834.630,I
keyup,other,1949878.618,I
keydown,other,1950010.590,_
keyup,other,1950073.495,_
keydown,other,1950222.042,U
keyup,other,1950282.106,U
keydown,other,1950310.662,R
keyup,other,1950409.893,R
keydown,other,1950418.339,L
keyup,other,1950487.660,L
keydown,other,1950675.427,Key.tab
keyup,other,1950743.327,Key.tab
keydown,other,1950867.254,Key.cmd
keyup,other,1951007.842,v
click,left_click,1951758.890,left
click,left_click,1951845.681,left
keydown,other,1952055.494,Key.alt
keyup,other,1952247.898,Key.alt
keydown,other,1952496.848,Key.alt
keyup,other,1952620.124,ß
click,left_click,1953899.537,left
click,left_click,1953964.575,left
keydown,other,1954253.571,y
keyup,other,1954305.349,y
keydown,other,1954365.547,a
keyup,other,1954385.561,e
keydown,other,1954408.874,h
keyup,other,1954445.371,h
keydown,other,1954571.942,,
keydown,space,1954611.766,Key.space
keyup,other,1954631.984,,
keyup,space,1954687.937,Key.space
keydown,other,1954810.648,f
keyup,other,1954838.034,f
keydown,other,1955008.816,o
keyup,other,1955060.174,o
keydown,other,1955219.410,u
keyup,other,1955264.409,u
keydown,other,1955358.051,n
keyup,other,1955417.305,n
keydown,space,1955452.912,Key.space
keyup,space,1955502.002,Key.space
keydown,other,1955607.659,s
keyup,other,1955688.861,s
keydown,other,1955785.084,m
keyup,other,1955847.409,m
keydown,space,1955895.732,Key.space
keydown,other,1955971.712,i
keyup,space,1955976.996,Key.space
keyup,other,1955995.602,i
keydown,other,1956082.350,n
keydown,space,1956122.474,Key.space
keyup,other,1956150.483,n
keyup,space,1956194.427,Key.space
keydown,other,1956436.106,l
keyup,other,1956459.072,l
keydown,other,1956486.103,a
keyup,other,1956553.986,a
keydown,other,1956614.059,b
keyup,other,1956694.001,b
keydown,other,1956701.325,s
keyup,other,1956779.948,s
keydown,space,1956787.059,Key.space
keyup,space,1956827.276,Key.space
keydown,other,1957049.245,s
keyup,other,1957097.203,s
keydown,other,1957196.866,s
keyup,other,1957257.706,s
keydown,other,1957450.123,.
keyup,other,1957487.050,.
keydown,space,1957517.812,Key.space
keyup,space,1957572.603,Key.space
keydown,other,1957663.211,g
keyup,other,1957754.216,g
keydown,other,1957847.415,i
keyup,other,1957893.071,i
keydown,other,1957981.146,n
keyup,other,1958035.898,n
keydown,space,1958063.954,Key.space
keyup,space,1958136.070,Key.space
keydown,other,1958191.345,t
keyup,other,1958274.997,t
keydown,space,1958312.503,Key.space
keyup,space,1958408.928,Key.space
keydown,other,1958436.705,t
keyup,other,1958547.719,t
keydown,other,1958572.237,y
keyup,other,1958611.829,r
keydown,other,1958710.225,t
keyup,other,1958852.914,t
keydown,other,1958971.986,h
keyup,other,1959027.126,h
keydown,other,1959248.800,Key.backspace
keyup,other,1959300.312,Key.backspace
keydown,other,1959383.511,Key.backspace
keyup,other,1959441.468,Key.backspace
keydown,other,1959489.647,t
keyup,other,1959610.725,t
keydown,other,1959618.490,h
keyup,other,1959677.972,h
keydown,other,1959895.174,Key.backspace
keyup,other,1959943.136,Key.backspace
keydown,other,1960035.913,Key.backspace
keyup,other,1960075.752,Key.backspace
keydown,space,1960087.793,Key.space
keydown,other,1960164.351,t
keyup,space,1960170.114,Key.space
keyup,other,1960277.063,t
keydown,other,1960423.749,o
keyup,other,1960495.436,o
keydown,other,1960532.681,e
keyup,other,1960571.634,s
keydown,other,1960755.645,Key.enter
keyup,other,1960822.706,Key.enter
keydown,other,1960894.743,t
keyup,other,1960982.786,t
keydown,other,1960988.259,h
keyup,other,1961050.767,h
keydown,other,1961099.910,a
keyup,other,1961116.326,a
keydown,other,1961127.766,n
keyup,other,1961183.960,n
keydown,other,1961252.960,k
keyup,other,1961337.369,k
keydown,other,1961619.686,s
keydown,space,1961688.094,Key.space
keyup,other,1961727.521,s
keyup,space,1961771.633,Key.space
keydown,other,1961829.607,f
keyup,other,1961933.315,f
keydown,other,1961965.153,r
keyup,other,1961972.680,o
keydown,space,1962049.299,Key.space
keyup,space,1962092.295,Key.space
keydown,other,1962101.100,t
keyup,other,1962205.074,t
keydown,other,1962281.086,e
keydown,space,1962344.333,Key.space
keyup,other,1962395.942,e
keyup,space,1962423.804,Key.space
keydown,other,1962570.895,q
keyup,other,1962687.217,q
keydown,other,1962696.001,i
keyup,other,1962701.764,u
keydown,other,1962771.706,c
keyup,other,1962887.665,c
keydown,space,1962941.610,Key.space
keyup,space,1963031.625,Key.space
keydown,other,1963271.457,r
keyup,other,1963385.615,r
keydown,other,1963417.435,p
keyup,other,1963437.461,e
keydown,other,1963750.148,Key.backspace
keyup,other,1963816.889,Key.backspace
keydown,other,1963872.173,s
keyup,other,1963947.351,s
keydown,other,1963954.920,p
keyup,other,1964011.447,p
keydown,other,1964078.627,o
keyup,other,1964130.610,o
keydown,other,1964254.782,n
keyup,other,1964307.988,n
keydown,other,1964313.894,s
keyup,other,1964403.358,s
keydown,other,1965070.630,Key.shift
keydown,space,1965642.119,Key.space
keyup,space,1965710.169,Key.space
keyup,other,1965814.172,:
keydown,other,1965933.639,s
keyup,other,1966053.754,s
keydown,other,1966065.575,l
keyup,other,1966117.740,l
keydown,other,1966218.835,u
keyup,other,1966266.426,u
keydown,other,1966298.513,t
keyup,other,1966392.998,t
keydown,other,1966522.638,Key.enter
keyup,other,1966581.726,Key.enter
keydown,other,1966699.575,Key.enter
keyup,other,1966779.294,Key.enter
keydown,other,1967212.615,Key.cmd
keyup,other,1967400.744,w
click,left_click,1968042.359,left
click,left_click,1968059.232,left
click,left_click,1971711.507,left
click,left_click,1971780.331,left
click,left_click,1975158.736,left
click,left_click,1975225.539,left
click,left_click,1977341.837,left
click,left_click,1977431.762,left
click,left_click,1978591.523,left
click,left_click,1978703.509,left
click,left_click,1980795.481,left
click,left_click,1980862.625,left
click,left_click,1982109.358,left
click,left_click,1982192.160,left
keydown,other,1984337.405,Key.cmd
keyup,other,1984493.455,r
keydown,other,1985971.994,Key.alt
keyup,other,1986187.487,ß
click,left_click,1987763.995,left
click,left_click,1987773.102,left
keydown,other,1990791.971,Key.cmd
keyup,other,1991717.813,Key.cmd
keydown,other,1991792.413,Key.cmd
keyup,other,1992082.129,w
click,left_click,1992736.523,left
click,left_click,1992743.035,left
click,left_click,1993814.654,left
click,left_click,1993825.112,left
click,left_click,1995695.497,left
click,left_click,1995699.051,left
scroll,scroll_up,1997011.016,dy=1
scroll,scroll_up,1997030.763,dy=1
scroll,scroll_up,1997046.069,dy=1
scroll,scroll_up,1997060.950,dy=1
scroll,scroll_up,1997078.398,dy=1
scroll,scroll_up,1997134.929,dy=1
scroll,scroll_up,1997185.288,dy=1
scroll,scroll_up,1997252.352,dy=1
scroll,scroll_up,1997327.040,dy=1
scroll,scroll_up,1997428.668,dy=1
scroll,scroll_up,1997677.793,dy=1
scroll,scroll_up,1997695.776,dy=1
scroll,scroll_up,1997711.940,dy=1
scroll,scroll_up,1997726.178,dy=1
keydown,other,2000590.561,Key.alt
keyup,other,2000790.964,ß
keydown,other,2001837.267,l
keyup,other,2001917.175,l
keydown,other,2002215.859,o
keyup,other,2002260.695,o
keydown,other,2002341.163,o
keyup,other,2002393.018,o
keydown,other,2002473.501,k
keyup,other,2002545.036,k
keydown,space,2002581.441,Key.space
keyup,space,2002689.637,Key.space
keydown,other,2002871.737,a
keyup,other,2002960.936,a
keydown,space,2002993.033,Key.space
keyup,space,2003074.338,Key.space
keydown,other,2003197.107,m
keyup,other,2003247.157,m
keydown,space,2003311.126,Key.space
keyup,space,2003386.755,Key.space
keydown,other,2003468.744,t
keyup,other,2003579.440,t
keydown,other,2003587.457,y
keyup,other,2003627.762,r
keydown,other,2003756.579,i
keyup,other,2003799.271,i
keydown,other,2003877.076,n
keyup,other,2003932.969,n
keydown,space,2003969.108,Key.space
keyup,space,2004028.761,Key.space
keydown,other,2004051.860,t
keyup,other,2004142.661,t
keydown,space,2004231.902,Key.space
keyup,space,2004303.837,Key.space
keydown,other,2004357.686,r
keyup,other,2004457.926,u
keydown,other,2004559.047,n
keyup,other,2004617.738,n
keydown,space,2004657.523,Key.space
keyup,space,2004715.088,Key.space
keydown,other,2004797.080,c
keyup,other,2004847.743,c
keydown,other,2004944.604,d
keydown,space,2005020.448,Key.space
keyup,other,2005044.290,d
keydown,other,2005164.669,o
keyup,space,2005169.066,Key.space
keyup,other,2005196.864,o
keydown,other,2005285.489,n
keydown,space,2005332.788,Key.space
keyup,other,2005361.722,n
keyup,space,2005375.122,Key.space
keydown,other,2005400.340,t
keyup,other,2005488.442,t
keydown,other,2005514.475,h
keyup,other,2005582.120,h
keydown,space,2005629.818,Key.space
keyup,space,2005731.659,Key.space
keydown,other,2005762.631,i
keyup,other,2005806.333,i
keydown,other,2005914.128,n
keyup,other,2005962.546,n
keydown,other,2006622.153,t
keyup,other,2006713.773,t
keydown,other,2006932.344,Key.backspace
keyup,other,2006980.031,Key.backspace
keydown,other,2007073.380,Key.backspace
keyup,other,2007113.648,Key.backspace
keydown,other,2007125.270,t
keyup,other,2007214.256,t
keydown,other,2007297.804,n
keyup,other,2007338.957,n
keydown,other,2007393.370,r
keyup,other,2007441.254,e
keydown,other,2007859.181,Key.backspace
keyup,other,2007924.383,Key.backspace
keydown,other,2008020.300,Key.backspace
keyup,other,2008064.069,Key.backspace
keydown,other,2008132.417,Key.backspace
keyup,other,2008196.677,Key.backspace
keydown,other,2008275.685,Key.backspace
keyup,other,2008352.286,Key.backspace
keydown,other,2008703.950,t
keyup,other,2008771.176,t
keydown,other,2008888.876,e
keyup,other,2008931.039,e
keydown,other,2009475.016,r
keyup,other,2009543.969,r
keydown,other,2009560.213,n
keyup,other,2009611.426,n
keydown,other,2009644.311,e
keyup,other,2009717.173,e
keydown,other,2009980.717,t
keyup,other,2010057.320,t
keydown,other,2010146.600,.
keyup,other,2010194.309,.
keydown,space,2010246.841,Key.space
keyup,space,2010315.001,Key.space
keydown,other,2010378.512,b
keyup,other,2010415.945,b
keydown,other,2010460.770,e
keydown,space,2010525.696,Key.space
keyup,other,2010545.610,e
keyup,space,2010597.595,Key.space
keydown,other,2010676.446,t
keyup,other,2010783.429,t
keydown,other,2010993.307,Key.backspace
keyup,other,2011030.819,Key.backspace
keydown,other,2011110.694,Key.backspace
keyup,other,2011161.987,Key.backspace
keydown,space,2011210.817,Key.space
keyup,space,2011309.306,Key.space
keydown,other,2011317.721,y
keyup,other,2011376.259,y
keydown,other,2011487.336,o
keyup,other,2011531.358,o
keydown,other,2011632.993,u
keydown,space,2011646.146,Key.space
keyup,other,2011681.976,u
keyup,space,2011731.168,Key.space
keydown,other,2011797.162,n
keyup,other,2011852.006,n
keydown,other,2011986.945,b
keyup,other,2012013.174,b
keydown,other,2012076.232,r
keyup,other,2012128.925,e
keydown,space,2012164.553,Key.space
keyup,space,2012265.163,Key.space
keydown,other,2012626.009,Key.backspace
keyup,other,2012688.385,Key.backspace
keydown,other,2012735.774,Key.backspace
keyup,other,2012787.745,Key.backspace
keydown,other,2012854.083,Key.backspace
keyup,other,2012910.377,Key.backspace
keydown,other,2012981.880,Key.backspace
keyup,other,2013045.444,Key.backspace
keydown,other,2013115.331,Key.backspace
keyup,other,2013191.840,Key.backspace
keydown,other,2013199.057,v
keyup,other,2013295.159,v
keydown,other,2013327.445,r
keydown,space,2013368.011,Key.space
keyup,other,2013381.165,e
keyup,space,2013459.772,Key.space
keydown,other,2014016.448,t
keyup,other,2014100.464,t
keydown,other,2014132.653,o
keyup,other,2014160.628,h
keydown,other,2014295.321,u
keyup,other,2014336.999,u
keydown,other,2014413.635,h
keyup,other,2014491.364,h
keydown,other,2014498.478,t
keydown,space,2014564.744,Key.space
keyup,other,2014605.141,t
keydown,other,2014632.583,y
keyup,other,2014668.926,y
keyup,space,2014676.347,Key.space
keydown,other,2014809.850,o
keyup,other,2014865.732,o
keydown,other,2014964.519,u
keyup,other,2015011.705,u
keydown,other,2015167.110,'
keyup,other,2015218.394,'
keydown,space,2015291.537,Key.space
keydown,other,2015298.740,s
keyup,space,2015365.747,Key.space
keyup,other,2015501.897,s
keydown,other,2015620.963,e
keyup,other,2015684.093,e
keydown,space,2015937.061,Key.space
keyup,space,2015992.377,Key.space
keydown,other,2016017.505,t
keyup,other,2016109.150,t
keydown,other,2016126.004,h
keyup,other,2016191.533,h
keydown,space,2016237.619,Key.space
keyup,space,2016313.773,Key.space
keydown,other,2016388.528,d
keyup,other,2016488.546,d
keydown,other,2016496.403,y
keyup,other,2016564.138,y
keydown,other,2016962.398,Key.cmd
keyup,other,2017109.000,Key.tab
keydown,other,2018782.817,Key.cmd
keyup,other,2018952.715,Key.tab
keydown,other,2024984.890,Key.cmd
keyup,other,2025178.648,a
keydown,other,2025182.564,Key.backspace
keyup,other,2025188.853,Key.cmd
click,left_click,2026377.303,left
click,left_click,2026442.353,left
keydown,other,2026933.621,m
keyup,other,2027017.536,m
keydown,other,2027097.620,r
keyup,other,2027126.622,a
keydown,other,2027161.957,k
keyup,other,2027208.495,r
click,left_click,2029009.330,left
click,left_click,2029027.454,left
keydown,other,2031433.075,Key.cmd
keyup,other,2031636.884,w
click,left_click,2032257.960,left
click,left_click,2032282.915,left
click,left_click,2033581.433,left
click,left_click,2033595.401,left
click,left_click,2035660.550,left
click,left_click,2035668.724,left
click,right_click,2038786.898,right
click,right_click,2038794.108,right
click,left_click,2039679.672,left
click,left_click,2039685.279,left
click,left_click,2040226.415,left
click,left_click,2040242.690,left
keydown,other,2041836.719,Key.alt
keyup,other,2042430.201,µ
keydown,other,2043478.238,Key.cmd
keyup,other,2044435.201,w
keydown,other,2045263.547,Key.alt
keyup,other,2045507.827,ß
keydown,other,2046519.925,Key.cmd
keyup,other,2046864.402,Key.cmd
keydown,other,2047352.653,Key.cmd
keyup,other,2047504.627,w
click,left_click,2049626.470,left
click,left_click,2049646.776,left
click,left_click,2050126.954,left
click,left_click,2050225.469,left
scroll,scroll_up,2050809.930,dy=1
scroll,scroll_up,2050827.424,dy=3
scroll,scroll_up,2050844.133,dy=5
scroll,scroll_up,2050859.869,dy=9
scroll,scroll_up,2050876.279,dy=6
scroll,scroll_up,2050893.273,dy=5
scroll,scroll_up,2050897.941,dy=5
scroll,scroll_up,2050902.484,dy=6
scroll,scroll_up,2050911.223,dy=6
scroll,scroll_up,2050919.326,dy=6
scroll,scroll_up,2050927.592,dy=6
scroll,scroll_up,2050935.976,dy=6
scroll,scroll_up,2050944.431,dy=5
scroll,scroll_up,2050952.548,dy=5
scroll,scroll_up,2050960.994,dy=5
scroll,scroll_up,2050969.252,dy=5
scroll,scroll_up,2050977.600,dy=5
scroll,scroll_up,2050985.853,dy=5
scroll,scroll_up,2050994.357,dy=5
scroll,scroll_up,2051002.187,dy=4
scroll,scroll_up,2051011.194,dy=4
scroll,scroll_up,2051019.313,dy=4
scroll,scroll_up,2051027.652,dy=4
scroll,scroll_up,2051035.632,dy=4
scroll,scroll_up,2051044.371,dy=4
scroll,scroll_up,2051052.742,dy=4
scroll,scroll_up,2051060.896,dy=4
scroll,scroll_up,2051069.296,dy=4
scroll,scroll_up,2051078.481,dy=3
scroll,scroll_up,2051085.794,dy=3
scroll,scroll_up,2051094.405,dy=3
scroll,scroll_up,2051102.513,dy=3
scroll,scroll_up,2051110.901,dy=3
scroll,scroll_up,2051119.238,dy=3
scroll,scroll_up,2051127.793,dy=3
scroll,scroll_up,2051135.905,dy=3
scroll,scroll_up,2051144.215,dy=2
scroll,scroll_up,2051152.567,dy=2
scroll,scroll_up,2051161.139,dy=2
scroll,scroll_up,2051169.248,dy=2
scroll,scroll_up,2051177.666,dy=2
scroll,scroll_up,2051185.885,dy=2
scroll,scroll_up,2051193.925,dy=2
scroll,scroll_up,2051202.470,dy=2
scroll,scroll_up,2051211.518,dy=2
scroll,scroll_up,2051324.571,dy=8
scroll,scroll_up,2051332.622,dy=8
scroll,scroll_up,2051342.215,dy=8
scroll,scroll_up,2051348.021,dy=8
scroll,scroll_up,2051358.330,dy=8
scroll,scroll_up,2051363.073,dy=7
scroll,scroll_up,2051375.018,dy=7
scroll,scroll_up,2051380.175,dy=7
scroll,scroll_up,2051388.329,dy=6
scroll,scroll_up,2051396.658,dy=6
scroll,scroll_up,2051409.079,dy=6
scroll,scroll_up,2051413.468,dy=6
scroll,scroll_up,2051424.960,dy=6
scroll,scroll_up,2051429.860,dy=6
scroll,scroll_up,2051442.283,dy=6
scroll,scroll_up,2051446.570,dy=5
scroll,scroll_up,2051459.355,dy=5
scroll,scroll_up,2051463.795,dy=5
scroll,scroll_up,2051476.614,dy=5
scroll,scroll_up,2051481.397,dy=5
scroll,scroll_up,2051493.001,dy=5
scroll,scroll_up,2051496.872,dy=5
scroll,scroll_up,2051510.438,dy=5
scroll,scroll_up,2051513.289,dy=4
scroll,scroll_up,2051527.060,dy=4
scroll,scroll_up,2051530.378,dy=4
scroll,scroll_up,2051544.151,dy=4
scroll,scroll_up,2051547.827,dy=4
scroll,scroll_up,2051561.080,dy=4
scroll,scroll_up,2051564.973,dy=4
click,left_click,2053527.272,left
click,left_click,2053535.217,left
click,left_click,2054379.245,left
click,left_click,2054385.473,left
scroll,scroll_down,2056026.865,dy=-1
scroll,scroll_down,2056043.785,dy=-1
scroll,scroll_down,2056059.446,dy=-1
scroll,scroll_down,2056076.125,dy=-1
scroll,scroll_down,2056093.366,dy=-1
scroll,scroll_down,2056109.743,dy=-1
scroll,scroll_down,2056126.643,dy=-1
scroll,scroll_down,2056143.154,dy=-1
scroll,scroll_down,2056159.952,dy=-1
scroll,scroll_down,2056192.349,dy=-1
scroll,scroll_down,2057424.138,dy=-1
scroll,scroll_down,2057445.137,dy=-1
scroll,scroll_down,2057460.104,dy=-1
scroll,scroll_down,2057493.350,dy=-1
scroll,scroll_down,2057498.689,dy=-1
scroll,scroll_down,2057508.109,dy=-1
scroll,scroll_down,2057514.953,dy=-1
scroll,scroll_down,2057526.471,dy=-1
scroll,scroll_down,2057531.152,dy=-1
scroll,scroll_down,2057542.822,dy=-1
scroll,scroll_down,2057548.507,dy=-1
scroll,scroll_down,2057559.355,dy=-1
scroll,scroll_down,2057565.174,dy=-1
scroll,scroll_down,2057576.209,dy=-1
scroll,scroll_down,2057581.952,dy=-1
scroll,scroll_down,2057592.710,dy=-1
scroll,scroll_down,2057598.504,dy=-1
scroll,scroll_down,2057609.217,dy=-1
scroll,scroll_down,2057615.232,dy=-1
scroll,scroll_down,2057625.961,dy=-1
scroll,scroll_down,2057631.495,dy=-1
scroll,scroll_down,2057642.753,dy=-1
click,left_click,2060607.270,left
click,left_click,2060678.331,left
keydown,other,2060978.948,Key.cmd
keyup,other,2061105.064,f
keydown,other,2061493.534,g
keyup,other,2061586.545,g
keydown,other,2061690.768,t
keyup,other,2061792.729,t
keydown,other,2061796.501,-
keyup,other,2061867.669,-
keydown,other,2062030.972,v
keyup,other,2062136.104,v
keydown,other,2062152.471,r
keyup,other,2062208.479,e
click,left_click,2063382.086,left
click,left_click,2063473.862,left
click,left_click,2063543.761,left
click,left_click,2063640.886,left
click,left_click,2063708.453,left
click,left_click,2064146.466,left
keydown,other,2064339.427,Key.cmd
keyup,other,2064472.009,c
click,left_click,2067908.394,left
click,left_click,2067996.193,left
scroll,scroll_down,2068607.978,dy=-1
scroll,scroll_down,2068624.269,dy=-1
scroll,scroll_down,2068645.918,dy=-1
scroll,scroll_down,2068659.922,dy=-2
scroll,scroll_down,2068677.521,dy=-2
scroll,scroll_down,2068683.361,dy=-2
scroll,scroll_down,2068691.020,dy=-2
scroll,scroll_down,2068697.806,dy=-2
scroll,scroll_down,2068704.749,dy=-3
scroll,scroll_down,2068713.261,dy=-2
scroll,scroll_down,2068724.418,dy=-2
scroll,scroll_down,2068729.942,dy=-3
scroll,scroll_down,2068740.730,dy=-3
scroll,scroll_down,2068746.949,dy=-3
scroll,scroll_down,2068754.818,dy=-2
scroll,scroll_down,2068763.705,dy=-2
scroll,scroll_down,2068771.543,dy=-2
scroll,scroll_down,2068780.373,dy=-2
scroll,scroll_down,2068788.345,dy=-2
scroll,scroll_down,2068797.030,dy=-2
scroll,scroll_down,2068804.863,dy=-2
scroll,scroll_down,2068812.945,dy=-2
scroll,scroll_down,2068824.058,dy=-2
scroll,scroll_down,2068830.346,dy=-2
click,left_click,2069379.901,left
click,left_click,2069457.345,left
keydown,other,2069865.198,Key.enter
keyup,other,2069920.941,Key.enter
keydown,other,2070111.748,Key.cmd
keyup,other,2070236.386,v
keydown,other,2070562.503,s
keyup,other,2070624.511,s
keydown,other,2071272.902,Key.backspace
keyup,other,2071340.183,Key.backspace
keydown,other,2081782.336,2
keyup,other,2081830.455,2
keydown,other,2082818.512,Key.backspace
keyup,other,2082900.778,Key.backspace
keydown,other,2082995.569,Key.cmd
keyup,other,2083116.768,s
click,left_click,2083844.769,left
click,left_click,2083925.731,left
keydown,other,2084102.436,2
keyup,other,2084171.787,2
keydown,space,2084632.659,Key.space
keyup,space,2084679.151,Key.space
keydown,other,2085637.446,4
keyup,other,2085710.610,4
keydown,other,2088456.618,Key.shift
keyup,other,2088604.085,A
keydown,other,2088896.407,Key.enter
